,Fp1,FT9,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.2185430463576159,0.0,0.0,0.1390728476821192,0.1390728476821192,0.1390728476821192,0.1390728476821192,0.2251655629139073
FT9,0.0,0.5106382978723404,0.48936170212765956,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
TP10,0.17796610169491525,0.0,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.17796610169491525
PO8,0.17796610169491525,0.0,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.17796610169491525
P6,0.17796610169491525,0.0,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.17796610169491525
TP8,0.17796610169491525,0.0,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.17796610169491525
AF8,0.2185430463576159,0.0,0.0,0.1390728476821192,0.1390728476821192,0.1390728476821192,0.1390728476821192,0.2251655629139073
