,Fp1,FT9,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.13636363636363635,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.13636363636363635
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.02,0.0,0.0,0.24,0.24,0.24,0.24,0.02
PO8,0.02,0.0,0.0,0.24,0.24,0.24,0.24,0.02
P6,0.02,0.0,0.0,0.24,0.24,0.24,0.24,0.02
TP8,0.02,0.0,0.0,0.24,0.24,0.24,0.24,0.02
AF8,0.13636363636363635,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.13636363636363635
