,Fp1,T7,T8,FT10,Fp2,PO7,TP8,AF4
Fp1,0.75,0.01694915254237288,0.0,0.0,0.2330508474576271,0.0,0.0,0.0
T7,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.38571428571428573,0.0,0.0,0.0,0.6142857142857143,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.8476052249637155,0.0,0.15239477503628446
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5023923444976076,0.0,0.49760765550239233
