,Fp1,T7,O1,Fp2,AF7,F1,PO7,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.596116504854369,0.0912621359223301,0.312621359223301,0.0
F1,0.0,0.0,0.0,0.0,0.08925318761384335,0.46083788706739526,0.44990892531876137,0.0
PO7,0.0,0.0,0.0,0.0,0.15988372093023256,0.24127906976744187,0.5988372093023255,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
