,Fp1,T7,T8,FT10,Fp2,PO7,TP8,AF4
Fp1,0.5542731519648255,0.0021984061555372354,0.0,0.0,0.4366584226435834,0.006870019236053861,0.0,0.0
T7,0.005,0.91,0.0,0.0,0.0,0.0225,0.0,0.0625
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.5005165289256198,0.0,0.0,0.4994834710743802,0.0
Fp2,0.44431946006749157,0.0,0.0,0.0,0.5551181102362205,0.0005624296962879641,0.0,0.0
PO7,0.008752025931928687,0.008752025931928687,0.0,0.0,0.0012965964343598054,0.9131280388978931,0.0,0.06807131280388978
TP8,0.0,0.0,0.0,0.47750865051903113,0.0,0.0,0.5224913494809689,0.0
AF4,0.0,0.03376857271499325,0.0,0.0,0.0,0.09545249887438091,0.0,0.8707789284106259
