,Fp1,T7,T8,FT10,Fp2,PO7,TP8,AF4
Fp1,0.4989429175475687,0.0,0.0,0.0,0.5010570824524313,0.0,0.0,0.0
T7,0.0,0.6447368421052632,0.0,0.0,0.0,0.35526315789473684,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.43866171003717475,0.0,0.0,0.0,0.5613382899628253,0.0,0.0,0.0
PO7,0.0,0.08896797153024912,0.0,0.0,0.0,0.9110320284697508,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
