,Fz,F4,Fp2,AF7,F1,F6,AF8,AF4
Fz,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.14814814814814814,0.7037037037037037,0.0,0.14814814814814814,0.0,0.0,0.0,0.0
Fp2,0.0,0.11764705882352941,0.4117647058823529,0.47058823529411764,0.0,0.0,0.0,0.0
AF7,0.0,0.21428571428571427,0.25,0.5357142857142857,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
