,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.32575757575757575,0.0,0.17424242424242425,0.2196969696969697,0.18181818181818182,0.0,0.0,0.09848484848484848
rostralmiddlefrontal-lh,0.0,0.2631578947368421,0.14035087719298245,0.23684210526315788,0.16666666666666666,0.12280701754385964,0.0,0.07017543859649122
superiorfrontal-rh,0.09465020576131687,0.07407407407407407,0.2222222222222222,0.18106995884773663,0.18106995884773663,0.053497942386831275,0.037037037037037035,0.15637860082304528
superiorparietal-lh,0.1111111111111111,0.09961685823754789,0.16091954022988506,0.2681992337164751,0.19157088122605365,0.05363984674329502,0.022988505747126436,0.09195402298850575
superiorparietal-rh,0.09125475285171103,0.07224334600760456,0.16730038022813687,0.19011406844106463,0.24714828897338403,0.04182509505703422,0.057034220532319393,0.13307984790874525
superiortemporal-lh,0.0,0.20588235294117646,0.16176470588235295,0.20588235294117646,0.19117647058823528,0.19117647058823528,0.0,0.04411764705882353
superiortemporal-rh,0.0,0.0,0.16176470588235295,0.10294117647058823,0.25,0.0,0.23529411764705882,0.25
supramarginal-lh,0.06598984771573604,0.050761421319796954,0.19796954314720813,0.1319796954314721,0.19796954314720813,0.025380710659898477,0.08629441624365482,0.2436548223350254
