,bankssts-rh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.13245033112582782,0.1390728476821192,0.11920529801324503,0.1390728476821192,0.12582781456953643,0.06622516556291391,0.1390728476821192,0.1390728476821192
frontalpole-rh,0.13043478260869565,0.14285714285714285,0.11801242236024845,0.14285714285714285,0.12422360248447205,0.06832298136645963,0.13664596273291926,0.13664596273291926
insula-rh,0.09615384615384616,0.10096153846153846,0.14423076923076922,0.12980769230769232,0.14903846153846154,0.10576923076923077,0.13942307692307693,0.1346153846153846
lateralorbitofrontal-lh,0.10606060606060606,0.12121212121212122,0.12626262626262627,0.14646464646464646,0.13131313131313133,0.08585858585858586,0.1414141414141414,0.1414141414141414
lateralorbitofrontal-rh,0.09722222222222222,0.10185185185185185,0.14351851851851852,0.12962962962962962,0.14814814814814814,0.10648148148148148,0.1388888888888889,0.13425925925925927
parsorbitalis-rh,0.07547169811320754,0.08176100628930817,0.1509433962264151,0.11949685534591195,0.15723270440251572,0.15723270440251572,0.1320754716981132,0.12578616352201258
rostralanteriorcingulate-lh,0.10047846889952153,0.11483253588516747,0.1291866028708134,0.14354066985645933,0.1339712918660287,0.09090909090909091,0.14354066985645933,0.14354066985645933
rostralanteriorcingulate-rh,0.10294117647058823,0.11764705882352941,0.12745098039215685,0.14705882352941177,0.1323529411764706,0.08823529411764706,0.14215686274509803,0.14215686274509803
