,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.6822429906542056,0.14018691588785046,0.0,0.0,0.0,0.0,0.0,0.17757009345794392
parstriangularis-rh,0.16883116883116883,0.5844155844155844,0.0,0.0,0.0,0.0,0.0,0.24675324675324675
rostralmiddlefrontal-lh,0.0,0.0,0.38461538461538464,0.0,0.38461538461538464,0.23076923076923078,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.025
superiorfrontal-lh,0.0,0.0,0.06521739130434782,0.0,0.33695652173913043,0.31521739130434784,0.2826086956521739,0.0
superiortemporal-lh,0.0,0.0,0.05102040816326531,0.0,0.3163265306122449,0.3469387755102041,0.2857142857142857,0.0
superiortemporal-rh,0.0,0.0,0.023255813953488372,0.0,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.0
supramarginal-lh,0.21333333333333335,0.25333333333333335,0.0,0.013333333333333334,0.0,0.0,0.0,0.52
