,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,middletemporal-lh,parahippocampal-lh,temporalpole-rh
bankssts-lh,0.6481481481481481,0.006172839506172839,0.0,0.018518518518518517,0.15432098765432098,0.0,0.1728395061728395,0.0
entorhinal-lh,0.03,0.505,0.0,0.03,0.02,0.17,0.23,0.015
frontalpole-lh,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.05442176870748299,0.2585034013605442,0.6054421768707483,0.034013605442176874,0.04081632653061224,0.006802721088435374,0.0
fusiform-lh,0.12666666666666668,0.06,0.0,0.06,0.46,0.05333333333333334,0.24,0.0
middletemporal-lh,0.0,0.3364485981308411,0.0,0.037383177570093455,0.037383177570093455,0.5420560747663551,0.04672897196261682,0.0
parahippocampal-lh,0.1715686274509804,0.19117647058823528,0.0,0.014705882352941176,0.1715686274509804,0.00980392156862745,0.4411764705882353,0.0
temporalpole-rh,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.02564102564102564,0.8974358974358975
