,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.43478260869565216,0.10869565217391304,0.17391304347826086,0.0,0.10869565217391304,0.08695652173913043,0.08695652173913043
rostralmiddlefrontal-lh,0.0,0.15625,0.21875,0.28125,0.0,0.0625,0.125,0.15625
rostralmiddlefrontal-rh,0.0,0.1794871794871795,0.1794871794871795,0.28205128205128205,0.0,0.1282051282051282,0.10256410256410256,0.1282051282051282
superiorfrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.0,0.3333333333333333,0.125,0.041666666666666664
superiortemporal-rh,0.0,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0,0.11538461538461539,0.15384615384615385,0.11538461538461539
supramarginal-lh,0.0,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.0,0.0,0.09090909090909091,0.22727272727272727
