,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.2,0.15555555555555556,0.15555555555555556,0.1111111111111111,0.08888888888888889,0.022222222222222223,0.15555555555555556,0.1111111111111111
parstriangularis-rh,0.18181818181818182,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.09090909090909091,0.022727272727272728,0.1590909090909091,0.11363636363636363
precentral-lh,0.18181818181818182,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.09090909090909091,0.022727272727272728,0.1590909090909091,0.11363636363636363
rostralmiddlefrontal-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.15384615384615385,0.1282051282051282
superiorfrontal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.02857142857142857,0.14285714285714285,0.14285714285714285
superiortemporal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333
superiortemporal-rh,0.18181818181818182,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.09090909090909091,0.022727272727272728,0.1590909090909091,0.11363636363636363
supramarginal-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.15384615384615385,0.1282051282051282
