,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.5208333333333334,0.11458333333333333,0.08333333333333333,0.052083333333333336,0.041666666666666664,0.010416666666666666,0.125,0.052083333333333336
parstriangularis-rh,0.25,0.19642857142857142,0.14285714285714285,0.08928571428571429,0.07142857142857142,0.017857142857142856,0.14285714285714285,0.08928571428571429
precentral-lh,0.20408163265306123,0.14285714285714285,0.16326530612244897,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.1836734693877551,0.10204081632653061
rostralmiddlefrontal-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.15384615384615385,0.1282051282051282
superiorfrontal-rh,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.39215686274509803,0.0196078431372549,0.09803921568627451,0.09803921568627451
superiortemporal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333
superiortemporal-rh,0.25,0.125,0.14285714285714285,0.08928571428571429,0.07142857142857142,0.017857142857142856,0.21428571428571427,0.08928571428571429
supramarginal-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.15384615384615385,0.1282051282051282
