,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.7208955223880597,0.0,0.020895522388059702,0.0,0.1701492537313433,0.0,0.0,0.0880597014925373
caudalanteriorcingulate-lh,0.0,0.7444876783398184,0.0038910505836575876,0.0,0.0,0.0,0.03501945525291829,0.21660181582360571
frontalpole-lh,0.014167650531286895,0.0059031877213695395,0.7650531286894924,0.043683589138134596,0.07201889020070838,0.0,0.08264462809917356,0.01652892561983471
frontalpole-rh,0.0,0.0,0.05916305916305916,0.7215007215007215,0.001443001443001443,0.09379509379509379,0.11255411255411256,0.011544011544011544
parahippocampal-rh,0.12817412333736397,0.0,0.0773881499395405,0.0,0.7122128174123338,0.053204353083434096,0.007255139056831923,0.02176541717049577
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.11563517915309446,0.0781758957654723,0.7035830618892508,0.10260586319218241,0.0
rostralanteriorcingulate-rh,0.0,0.028785982478097622,0.09011264080100125,0.10513141426783479,0.0050062578222778474,0.07384230287859825,0.6971214017521903,0.0
temporalpole-rh,0.07032181168057211,0.18951132300357568,0.0166865315852205,0.011918951132300357,0.023837902264600714,0.0,0.0,0.6877234803337307
