,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.13836477987421383,0.14465408805031446,0.11949685534591195,0.13836477987421383,0.13836477987421383,0.0880503144654088,0.14465408805031446,0.0880503144654088
fusiform-lh,0.1375,0.14375,0.11875,0.1375,0.1375,0.0875,0.15,0.0875
insula-lh,0.1360544217687075,0.1360544217687075,0.1292517006802721,0.1360544217687075,0.1360544217687075,0.09523809523809523,0.1360544217687075,0.09523809523809523
insula-rh,0.13836477987421383,0.14465408805031446,0.11949685534591195,0.13836477987421383,0.13836477987421383,0.0880503144654088,0.14465408805031446,0.0880503144654088
isthmuscingulate-rh,0.13836477987421383,0.14465408805031446,0.11949685534591195,0.13836477987421383,0.13836477987421383,0.0880503144654088,0.14465408805031446,0.0880503144654088
lateraloccipital-rh,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.11864406779661017
parahippocampal-lh,0.13414634146341464,0.1402439024390244,0.11585365853658537,0.13414634146341464,0.13414634146341464,0.08536585365853659,0.17073170731707318,0.08536585365853659
pericalcarine-rh,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.11864406779661017
