,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.31496062992125984,0.2992125984251969,0.25984251968503935,0.0,0.12598425196850394,0.0,0.0
frontalpole-rh,0.0,0.056439942112879886,0.35021707670043417,0.26049204052098407,0.0,0.18813314037626627,0.059334298118668596,0.085383502170767
insula-rh,0.0,0.04381443298969072,0.24097938144329897,0.31056701030927836,0.0,0.2268041237113402,0.08247422680412371,0.09536082474226804
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.026499302649930265,0.19386331938633194,0.2580195258019526,0.0,0.3193863319386332,0.1101813110181311,0.09205020920502092
medialorbitofrontal-rh,0.0,0.0,0.14329268292682926,0.1951219512195122,0.0,0.24695121951219512,0.24695121951219512,0.1676829268292683
rostralanteriorcingulate-rh,0.0,0.0,0.18711656441717792,0.22085889570552147,0.0,0.19631901840490798,0.15644171779141106,0.2392638036809816
