,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.9352708058124174,0.0066050198150594455,0.0,0.0,0.0,0.036988110964332896,0.0,0.021136063408190225
frontalpole-lh,0.006896551724137931,0.7931034482758621,0.08413793103448276,0.0,0.02482758620689655,0.04827586206896552,0.023448275862068966,0.019310344827586208
frontalpole-rh,0.0,0.11351351351351352,0.8864864864864865,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.7441176470588236,0.08823529411764706,0.0,0.054411764705882354,0.11323529411764706
lateralorbitofrontal-rh,0.0,0.01728395061728395,0.0,0.07407407407407407,0.7135802469135802,0.12098765432098765,0.003703703703703704,0.07037037037037037
medialorbitofrontal-rh,0.03391959798994975,0.04396984924623116,0.0,0.0,0.11683417085427136,0.6419597989949749,0.16331658291457288,0.0
rostralanteriorcingulate-rh,0.0,0.02161547212741752,0.0,0.040955631399317405,0.0011376564277588168,0.1547212741751991,0.7167235494880546,0.06484641638225255
transversetemporal-rh,0.027149321266968326,0.021116138763197588,0.0,0.11613876319758673,0.08748114630467571,0.0,0.0889894419306184,0.6591251885369532
