,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.13257790368271954,0.11954674220963173,0.13087818696883852,0.13144475920679888,0.12917847025495752,0.12521246458923513,0.10934844192634562,0.12181303116147309
fusiform-lh,0.12314098750743604,0.13979773944080903,0.12314098750743604,0.12492563950029745,0.12968471148126115,0.11600237953599048,0.13146936347412255,0.11183819155264724
insula-lh,0.12833333333333333,0.11833333333333333,0.13333333333333333,0.13333333333333333,0.13,0.12666666666666668,0.10722222222222222,0.12277777777777778
insula-rh,0.12874583795782463,0.11986681465038845,0.1320754716981132,0.13374028856825748,0.12985571587125416,0.12541620421753608,0.10876803551609324,0.12153163152053274
isthmuscingulate-rh,0.1266891891891892,0.12612612612612611,0.12837837837837837,0.13006756756756757,0.13457207207207209,0.12162162162162163,0.11486486486486487,0.11768018018018019
lateraloccipital-rh,0.12755102040816327,0.11394557823129252,0.1326530612244898,0.13151927437641722,0.12585034013605442,0.1349206349206349,0.10260770975056689,0.13095238095238096
parahippocampal-lh,0.12041210560206053,0.13844172569220864,0.12041210560206053,0.12234385061171925,0.12749517063747584,0.11268512556342562,0.15003219575016097,0.1081777205408886
pericalcarine-rh,0.12464589235127478,0.10991501416430595,0.12861189801699716,0.1274787535410765,0.12181303116147309,0.13257790368271954,0.09858356940509914,0.15637393767705382
