,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.6301229508196722,0.0,0.0,0.01639344262295082,0.14959016393442623,0.0010245901639344263,0.13729508196721313,0.06557377049180328
frontalpole-lh,0.0,0.655417406749556,0.14209591474245115,0.08348134991119005,0.02486678507992895,0.05328596802841918,0.010657193605683837,0.03019538188277087
frontalpole-rh,0.0,0.06715806715806716,0.4406224406224406,0.17854217854217855,0.021294021294021293,0.14496314496314497,0.049959049959049956,0.09746109746109746
insula-rh,0.012121212121212121,0.028484848484848484,0.13696969696969696,0.3527272727272727,0.0,0.25272727272727274,0.08666666666666667,0.1303030303030303
isthmuscingulate-rh,0.17809867629362214,0.019253910950661854,0.026474127557160047,0.0,0.7749699157641395,0.0,0.0012033694344163659,0.0
lateralorbitofrontal-rh,0.0019392372333548805,0.02197802197802198,0.12217194570135746,0.28248222365869424,0.0,0.37104072398190047,0.08985132514544279,0.11053652230122818
medialorbitofrontal-rh,0.09767441860465116,0.007751937984496124,0.05503875968992248,0.1062015503875969,0.0,0.1062015503875969,0.39689922480620154,0.2302325581395349
rostralanteriorcingulate-rh,0.04081632653061224,0.014778325123152709,0.09078114004222379,0.1442646023926812,0.0,0.11470795214637579,0.19985925404644617,0.3947923997185081
