,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.1320400500625782,0.11702127659574468,0.1320400500625782,0.13078848560700876,0.12828535669586985,0.12891113892365458,0.10575719649561953,0.1251564455569462
fusiform-lh,0.12161269001982816,0.1394580304031725,0.12359550561797752,0.12359550561797752,0.12888301387970919,0.11896893588896233,0.12954395241242564,0.11434236615994713
insula-lh,0.1276595744680851,0.11671732522796352,0.1337386018237082,0.1331306990881459,0.12948328267477205,0.12948328267477205,0.10455927051671733,0.12522796352583587
insula-rh,0.12782874617737003,0.11743119266055047,0.13333333333333333,0.13333333333333333,0.1290519877675841,0.1290519877675841,0.10519877675840979,0.12477064220183487
isthmuscingulate-rh,0.12554381603480422,0.12430080795525171,0.12927284027346178,0.12927284027346178,0.13424487259167184,0.12492231199502797,0.11187072715972654,0.12057178371659416
lateraloccipital-rh,0.12759462759462759,0.11294261294261294,0.1330891330891331,0.13186813186813187,0.12576312576312576,0.13614163614163613,0.10073260073260074,0.13186813186813187
parahippocampal-lh,0.11875452570601014,0.13830557566980448,0.12092686459087618,0.12092686459087618,0.12671976828385229,0.11585807385952208,0.14771904417089066,0.11078928312816799
pericalcarine-rh,0.12446613788895668,0.10860280658938377,0.12873703477730322,0.12751677852348994,0.12141549725442342,0.13361805979255645,0.09640024405125076,0.15924344112263575
