,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,precuneus-lh,superiorparietal-lh
cuneus-lh,0.29581151832460734,0.015706806282722512,0.0,0.1518324607329843,0.20157068062827224,0.22905759162303665,0.10602094240837696,0.0
frontalpole-lh,0.05017921146953405,0.7240143369175627,0.0,0.0,0.13620071684587814,0.03225806451612903,0.0,0.05734767025089606
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.18789808917197454,0.0,0.0,0.339171974522293,0.1035031847133758,0.1592356687898089,0.1735668789808917,0.03662420382165605
lateraloccipital-lh,0.206993006993007,0.05034965034965035,0.0,0.08811188811188811,0.35244755244755244,0.26853146853146853,0.033566433566433566,0.0
pericalcarine-lh,0.22506738544474394,0.009433962264150943,0.0,0.1320754716981132,0.2668463611859838,0.30727762803234504,0.05929919137466307,0.0
precuneus-lh,0.15265866209262435,0.0,0.0,0.19725557461406518,0.051457975986277875,0.08576329331046312,0.38078902229845624,0.1320754716981132
superiorparietal-lh,0.0,0.04057971014492753,0.0,0.0782608695652174,0.0,0.0,0.25217391304347825,0.6289855072463768
