,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.45
fusiform-rh,0.0,0.24170616113744076,0.0995260663507109,0.22748815165876776,0.06635071090047394,0.20853080568720378,0.15639810426540285,0.0
isthmuscingulate-rh,0.0,0.13970588235294118,0.21323529411764705,0.17647058823529413,0.16176470588235295,0.18382352941176472,0.125,0.0
lingual-rh,0.0,0.20535714285714285,0.11607142857142858,0.22767857142857142,0.08482142857142858,0.21875,0.14732142857142858,0.0
parahippocampal-lh,0.0,0.12,0.22,0.17,0.21,0.18,0.1,0.0
parahippocampal-rh,0.0,0.1935483870967742,0.12442396313364056,0.21658986175115208,0.09216589861751152,0.22119815668202766,0.15207373271889402,0.0
pericalcarine-rh,0.0,0.2037037037037037,0.11728395061728394,0.2037037037037037,0.07407407407407407,0.2037037037037037,0.19753086419753085,0.0
rostralanteriorcingulate-rh,0.4470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.5529411764705883
