,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.6264705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.3735294117647059
fusiform-rh,0.0,0.21208791208791208,0.12637362637362637,0.2032967032967033,0.12967032967032968,0.1824175824175824,0.14615384615384616,0.0
isthmuscingulate-rh,0.0,0.12677725118483413,0.2334123222748815,0.15402843601895735,0.18246445497630331,0.14336492890995262,0.15995260663507108,0.0
lingual-rh,0.0,0.17419962335216574,0.12994350282485875,0.21468926553672316,0.14218455743879474,0.18267419962335216,0.15630885122410546,0.0
parahippocampal-lh,0.0,0.13356562137049943,0.18118466898954705,0.1672473867595819,0.20905923344947736,0.15331010452961671,0.15563298490127758,0.0
parahippocampal-rh,0.0,0.1599229287090559,0.12620423892100194,0.1859344894026975,0.1329479768786127,0.21579961464354527,0.1791907514450867,0.0
pericalcarine-rh,0.0,0.13627254509018036,0.14529058116232466,0.1683366733466934,0.1402805611222445,0.18837675350701402,0.22144288577154309,0.0
rostralanteriorcingulate-rh,0.4716312056737589,0.0,0.0,0.0,0.0,0.0,0.0,0.5283687943262412
