,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,precuneus-lh,superiorparietal-lh
cuneus-lh,0.25752508361204013,0.0,0.0,0.19732441471571907,0.15384615384615385,0.21739130434782608,0.17391304347826086,0.0
frontalpole-lh,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.45714285714285713
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.19504643962848298,0.0,0.0,0.2724458204334365,0.08978328173374613,0.14860681114551083,0.25077399380804954,0.043343653250773995
lateraloccipital-lh,0.21393034825870647,0.0,0.0,0.12437810945273632,0.30845771144278605,0.263681592039801,0.08955223880597014,0.0
pericalcarine-lh,0.22878228782287824,0.0,0.0,0.16236162361623616,0.2066420664206642,0.2656826568265683,0.13653136531365315,0.0
precuneus-lh,0.18181818181818182,0.0,0.0,0.2727272727272727,0.07142857142857142,0.1331168831168831,0.2792207792207792,0.06168831168831169
superiorparietal-lh,0.0,0.15555555555555556,0.0,0.18888888888888888,0.0,0.0,0.24444444444444444,0.4111111111111111
