,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,precuneus-lh,superiorparietal-lh
cuneus-lh,0.2903225806451613,0.0,0.0,0.1032258064516129,0.25806451612903225,0.2645161290322581,0.08387096774193549,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.25396825396825395,0.0,0.0,0.23809523809523808,0.25396825396825395,0.25396825396825395,0.0,0.0
lateraloccipital-lh,0.23030303030303031,0.0,0.0,0.09696969696969697,0.3393939393939394,0.296969696969697,0.03636363636363636,0.0
pericalcarine-lh,0.2392638036809816,0.0,0.0,0.09815950920245399,0.3128834355828221,0.3067484662576687,0.04294478527607362,0.0
precuneus-lh,0.2631578947368421,0.0,0.0,0.0,0.14035087719298245,0.15789473684210525,0.43859649122807015,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
