,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.2438551963665509,0.01015228426395939,0.02284263959390863,0.0,0.0,0.055614925638970525,0.1218719387300739,0.06946299759551161,0.044304924748419273,0.02631578947368421,0.015228426395939087,0.024111675126903553,0.0732701041944964,0.013959390862944163,0.12948615192804347,0.058152996704960366,0.03426395939086294,0.0012690355329949238,0.05583756345177665
caudalmiddlefrontal-rh,0.029197080291970802,0.21862137094561218,0.0,0.05551286976565501,0.041353383458646614,0.025657208715218704,0.040585039240436854,0.02200757367872235,0.0329564787882114,0.0,0.10405575983755008,0.08215794961857198,0.021897810218978103,0.010948905109489052,0.01824817518248175,0.014818067065473903,0.15880028538499533,0.0037593984962406013,0.11942264420174523
inferiorparietal-rh,0.0391304347826087,0.0,0.3830745341614907,0.0,0.0,0.0391304347826087,0.0,0.09177018633540374,0.017857142857142856,0.0,0.04565217391304348,0.17857142857142858,0.041304347826086954,0.0,0.01956521739130435,0.05916149068322981,0.021739130434782608,0.0,0.06304347826086956
parsopercularis-lh,0.0,0.13,0.0,0.5711111111111111,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06111111111111111
parstriangularis-rh,0.0,0.07746478873239436,0.0,0.09859154929577464,0.6901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13380281690140844
postcentral-lh,0.08355379188712522,0.04805996472663139,0.027777777777777776,0.0,0.0,0.13866843033509701,0.06194885361552028,0.12235449735449735,0.04563492063492063,0.0,0.015432098765432098,0.024691358024691357,0.13558201058201058,0.016975308641975308,0.06966490299823633,0.11000881834215168,0.026234567901234566,0.019400352733686066,0.05401234567901234
postcentral-rh,0.1083093807159655,0.04107656127515025,0.0,0.0,0.0,0.05077083877711001,0.1958714397700549,0.05406323490985106,0.05445518683041547,0.0,0.02247191011235955,0.06433237522863862,0.056388816305199894,0.02558139534883721,0.15189443428272797,0.036817350405016984,0.0689835380193363,0.0,0.0689835380193363
precentral-lh,0.06743103644000453,0.02000794641843569,0.04308093994778068,0.0,0.0,0.09873424906345782,0.042626858894312634,0.16571120444999432,0.07654103757520717,0.0,0.015665796344647518,0.020887728459530026,0.1448234759904643,0.014360313315926894,0.07089340447269837,0.12742649562946987,0.020887728459530026,0.010869565217391304,0.06005221932114883
precentral-rh,0.08293460925039872,0.016194331983805668,0.0,0.0,0.0,0.06471598576861734,0.08594037541405963,0.13844927002821739,0.13648632069684702,0.0,0.0,0.038461538461538464,0.11017053122316281,0.022267206477732792,0.0818917924181082,0.11317629738682371,0.05668016194331984,0.0,0.05263157894736842
rostralmiddlefrontal-lh,0.06,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.87,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.03488372093023256,0.11531007751937984,0.055232558139534885,0.01744186046511628,0.0,0.03488372093023256,0.0196078431372549,0.03488372093023256,0.0,0.0,0.2028613771089831,0.10294117647058823,0.03488372093023256,0.0,0.03197674418604651,0.03488372093023256,0.18160054719562244,0.0,0.09860921112631099
superiorfrontal-lh,0.04481132075471698,0.08618156510980512,0.04918032786885246,0.0,0.0,0.04009433962264151,0.061204763377667795,0.03773584905660377,0.04716981132075472,0.0,0.09016393442622951,0.17595886173832354,0.04009433962264151,0.025943396226415096,0.04245283018867924,0.025943396226415096,0.1349752551809465,0.0,0.09809000927930714
superiorfrontal-rh,0.07468438538205979,0.023056478405315613,0.025714285714285714,0.0,0.0,0.09956810631229235,0.07079734219269103,0.11691029900332225,0.04897009966777409,0.0,0.017142857142857144,0.022857142857142857,0.17627906976744184,0.015714285714285715,0.11425249169435217,0.10813953488372094,0.024285714285714285,0.013056478405315614,0.04857142857142857
superiorparietal-lh,0.10566546762589929,0.017985611510791366,0.0,0.0,0.0,0.10206834532374101,0.10206834532374101,0.10206834532374101,0.10206834532374101,0.0,0.0,0.039568345323741004,0.10566546762589929,0.03597122302158273,0.10566546762589929,0.09847122302158273,0.039568345323741004,0.0035971223021582736,0.039568345323741004
superiorparietal-rh,0.11607142857142858,0.0125,0.0125,0.0,0.0,0.054058441558441556,0.175,0.058766233766233765,0.038636363636363635,0.0,0.01607142857142857,0.030357142857142857,0.08181818181818182,0.019642857142857142,0.23068181818181818,0.06818181818181818,0.04107142857142857,0.0017857142857142857,0.04285714285714286
superiortemporal-lh,0.07127450980392157,0.02627450980392157,0.03166666666666667,0.0,0.0,0.08901960784313726,0.037941176470588235,0.13990196078431372,0.06735294117647059,0.0,0.02,0.018333333333333333,0.13509803921568628,0.018333333333333333,0.09382352941176471,0.17284313725490197,0.018333333333333333,0.011470588235294118,0.04833333333333333
