,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.14285714285714285,0.13690476190476192,0.125,0.13690476190476192,0.07738095238095238,0.13095238095238096,0.11904761904761904,0.13095238095238096
parstriangularis-rh,0.0888030888030888,0.138996138996139,0.13127413127413126,0.138996138996139,0.10810810810810811,0.1274131274131274,0.1274131274131274,0.138996138996139
postcentral-lh,0.06818181818181818,0.11363636363636363,0.15584415584415584,0.15584415584415584,0.1396103896103896,0.10064935064935066,0.11038961038961038,0.15584415584415584
precentral-lh,0.07395498392282958,0.1189710610932476,0.14790996784565916,0.15434083601286175,0.13183279742765272,0.10610932475884244,0.11254019292604502,0.15434083601286175
superiorparietal-lh,0.04924242424242424,0.10606060606060606,0.1590909090909091,0.1553030303030303,0.17424242424242425,0.0946969696969697,0.10606060606060606,0.1553030303030303
superiortemporal-lh,0.09274193548387097,0.14112903225806453,0.12903225806451613,0.14112903225806453,0.10080645161290322,0.13306451612903225,0.125,0.13709677419354838
superiortemporal-rh,0.08064516129032258,0.13306451612903225,0.13709677419354838,0.14112903225806453,0.11290322580645161,0.125,0.12903225806451613,0.14112903225806453
supramarginal-lh,0.0718954248366013,0.11764705882352941,0.1503267973856209,0.15359477124183007,0.13398692810457516,0.10457516339869281,0.11437908496732026,0.15359477124183007
