,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.16346153846153846,0.15384615384615385,0.15384615384615385,0.04807692307692308,0.125,0.17307692307692307,0.028846153846153848,0.15384615384615385
parstriangularis-rh,0.1650485436893204,0.1553398058252427,0.1553398058252427,0.04854368932038835,0.1262135922330097,0.1650485436893204,0.02912621359223301,0.1553398058252427
postcentral-lh,0.16326530612244897,0.15306122448979592,0.15306122448979592,0.05102040816326531,0.1326530612244898,0.16326530612244897,0.030612244897959183,0.15306122448979592
postcentral-rh,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.05555555555555555,0.1388888888888889
superiorparietal-lh,0.15294117647058825,0.15294117647058825,0.15294117647058825,0.058823529411764705,0.1411764705882353,0.15294117647058825,0.03529411764705882,0.15294117647058825
superiortemporal-lh,0.16161616161616163,0.15151515151515152,0.15151515151515152,0.050505050505050504,0.13131313131313133,0.1717171717171717,0.030303030303030304,0.15151515151515152
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565
supramarginal-lh,0.16326530612244897,0.15306122448979592,0.15306122448979592,0.05102040816326531,0.1326530612244898,0.16326530612244897,0.030612244897959183,0.15306122448979592
