,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.28535031847133757,0.10063694267515924,0.09936305732484077,0.14012738853503184,0.12101910828025478,0.1070063694267516,0.07133757961783439,0.0751592356687898
frontalpole-rh,0.08369565217391305,0.2326086956521739,0.0967391304347826,0.12173913043478261,0.08695652173913043,0.08152173913043478,0.14673913043478262,0.15
insula-lh,0.08888888888888889,0.10409356725146199,0.27017543859649124,0.10409356725146199,0.12280701754385964,0.08654970760233918,0.14035087719298245,0.08304093567251462
isthmuscingulate-rh,0.13170731707317074,0.13902439024390245,0.10853658536585366,0.174390243902439,0.11829268292682926,0.1024390243902439,0.11097560975609756,0.11463414634146342
lateralorbitofrontal-lh,0.13191489361702127,0.11631205673758865,0.15177304964539007,0.1375886524822695,0.17163120567375886,0.11914893617021277,0.08368794326241134,0.08794326241134752
parahippocampal-rh,0.11914893617021277,0.10921985815602837,0.10780141843971631,0.11914893617021277,0.11914893617021277,0.2680851063829787,0.07659574468085106,0.08085106382978724
rostralanteriorcingulate-lh,0.0645933014354067,0.1590909090909091,0.13875598086124402,0.10645933014354067,0.06818181818181818,0.06220095693779904,0.23923444976076555,0.16148325358851676
rostralanteriorcingulate-rh,0.07661290322580645,0.1827956989247312,0.09274193548387097,0.12365591397849462,0.08064516129032258,0.0739247311827957,0.18413978494623656,0.18548387096774194
