,caudalanteriorcingulate-rh,frontalpole-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-rh,0.14540059347181009,0.12858555885262116,0.12561819980217606,0.13056379821958458,0.13254203758654798,0.12957467853610286,0.10286844708209693,0.10484668644906034
frontalpole-lh,0.13782051282051283,0.13782051282051283,0.11645299145299146,0.13782051282051283,0.12713675213675213,0.13782051282051283,0.1111111111111111,0.09401709401709402
insula-rh,0.1404867256637168,0.12278761061946902,0.13938053097345132,0.125,0.13827433628318583,0.12389380530973451,0.09402654867256637,0.1161504424778761
isthmuscingulate-rh,0.1380400421496312,0.136986301369863,0.11696522655426765,0.1380400421496312,0.12750263435194942,0.1380400421496312,0.1095890410958904,0.09483667017913593
medialorbitofrontal-lh,0.14060860440713535,0.12696747114375656,0.12906610703043023,0.12906610703043023,0.13955928646379853,0.12801678908709338,0.09968520461699895,0.10703043022035677
parahippocampal-rh,0.1378579003181336,0.1378579003181336,0.11664899257688228,0.1378579003181336,0.12725344644750794,0.1378579003181336,0.1102863202545069,0.09437963944856839
posteriorcingulate-rh,0.13678618857901725,0.13678618857901725,0.1102257636122178,0.13678618857901725,0.12350597609561753,0.13678618857901725,0.13678618857901725,0.08233731739707835
rostralanteriorcingulate-lh,0.14154652686762778,0.11795543905635648,0.1402359108781127,0.12057667103538663,0.1363040629095675,0.11926605504587157,0.08387942332896461,0.1402359108781127
