,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21951219512195122,0.21138211382113822,0.056910569105691054,0.14634146341463414,0.14634146341463414,0.04878048780487805,0.06504065040650407,0.10569105691056911
parstriangularis-rh,0.19718309859154928,0.24647887323943662,0.04929577464788732,0.16901408450704225,0.14788732394366197,0.04225352112676056,0.056338028169014086,0.09154929577464789
postcentral-lh,0.14516129032258066,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613
precentral-rh,0.16806722689075632,0.19327731092436976,0.058823529411764705,0.2184873949579832,0.17647058823529413,0.05042016806722689,0.06722689075630252,0.06722689075630252
rostralmiddlefrontal-rh,0.18018018018018017,0.1891891891891892,0.06306306306306306,0.1891891891891892,0.18018018018018017,0.05405405405405406,0.07207207207207207,0.07207207207207207
superiortemporal-lh,0.13559322033898305,0.11864406779661017,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.1016949152542373,0.11864406779661017,0.13559322033898305
superiortemporal-rh,0.15625,0.140625,0.109375,0.125,0.125,0.09375,0.125,0.125
supramarginal-lh,0.19480519480519481,0.16883116883116883,0.09090909090909091,0.1038961038961039,0.1038961038961039,0.07792207792207792,0.1038961038961039,0.15584415584415584
