,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.14754098360655737,0.08196721311475409,0.14754098360655737,0.12295081967213115,0.10655737704918032,0.09836065573770492,0.14754098360655737,0.14754098360655737
caudalmiddlefrontal-rh,0.12087912087912088,0.12087912087912088,0.12087912087912088,0.14285714285714285,0.13186813186813187,0.12087912087912088,0.12087912087912088,0.12087912087912088
inferiorparietal-rh,0.14754098360655737,0.08196721311475409,0.14754098360655737,0.12295081967213115,0.10655737704918032,0.09836065573770492,0.14754098360655737,0.14754098360655737
parstriangularis-rh,0.11267605633802817,0.07746478873239436,0.11267605633802817,0.2535211267605634,0.09859154929577464,0.08450704225352113,0.14788732394366197,0.11267605633802817
rostralmiddlefrontal-rh,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.14678899082568808,0.12844036697247707,0.11009174311926606,0.12844036697247707,0.12844036697247707
superiortemporal-lh,0.12380952380952381,0.09523809523809523,0.12380952380952381,0.12380952380952381,0.12380952380952381,0.1619047619047619,0.12380952380952381,0.12380952380952381
superiortemporal-rh,0.13533834586466165,0.08270676691729323,0.13533834586466165,0.14285714285714285,0.10526315789473684,0.09022556390977443,0.17293233082706766,0.13533834586466165
supramarginal-rh,0.144,0.088,0.144,0.128,0.112,0.096,0.144,0.144
