,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.14754098360655737,0.08196721311475409,0.14754098360655737,0.12295081967213115,0.10655737704918032,0.09836065573770492,0.14754098360655737,0.14754098360655737
caudalmiddlefrontal-rh,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541
inferiorparietal-rh,0.14754098360655737,0.08196721311475409,0.14754098360655737,0.12295081967213115,0.10655737704918032,0.09836065573770492,0.14754098360655737,0.14754098360655737
parstriangularis-rh,0.14035087719298245,0.08771929824561403,0.14035087719298245,0.13157894736842105,0.11403508771929824,0.10526315789473684,0.14035087719298245,0.14035087719298245
rostralmiddlefrontal-rh,0.13333333333333333,0.09523809523809523,0.13333333333333333,0.13333333333333333,0.12380952380952381,0.11428571428571428,0.13333333333333333,0.13333333333333333
superiortemporal-lh,0.13,0.1,0.13,0.13,0.13,0.12,0.13,0.13
superiortemporal-rh,0.14754098360655737,0.08196721311475409,0.14754098360655737,0.12295081967213115,0.10655737704918032,0.09836065573770492,0.14754098360655737,0.14754098360655737
supramarginal-rh,0.14754098360655737,0.08196721311475409,0.14754098360655737,0.12295081967213115,0.10655737704918032,0.09836065573770492,0.14754098360655737,0.14754098360655737
