,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285
parstriangularis-rh,0.15,0.1,0.1,0.15,0.15,0.1,0.1,0.15
postcentral-lh,0.15,0.1,0.1,0.15,0.15,0.1,0.1,0.15
precentral-rh,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285
rostralmiddlefrontal-rh,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285
superiortemporal-lh,0.15,0.1,0.1,0.15,0.15,0.1,0.1,0.15
superiortemporal-rh,0.15,0.1,0.1,0.15,0.15,0.1,0.1,0.15
supramarginal-lh,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285
