,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.12396694214876033,0.10743801652892562,0.1322314049586777,0.12396694214876033,0.11570247933884298,0.1322314049586777,0.1322314049586777,0.1322314049586777
parstriangularis-rh,0.12612612612612611,0.11711711711711711,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611
postcentral-rh,0.12295081967213115,0.10655737704918032,0.13934426229508196,0.12295081967213115,0.11475409836065574,0.13114754098360656,0.13114754098360656,0.13114754098360656
precentral-rh,0.12396694214876033,0.10743801652892562,0.1322314049586777,0.12396694214876033,0.11570247933884298,0.1322314049586777,0.1322314049586777,0.1322314049586777
rostralmiddlefrontal-rh,0.1282051282051282,0.1111111111111111,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
superiortemporal-lh,0.12280701754385964,0.10526315789473684,0.14035087719298245,0.12280701754385964,0.11403508771929824,0.13157894736842105,0.13157894736842105,0.13157894736842105
superiortemporal-rh,0.12295081967213115,0.10655737704918032,0.13934426229508196,0.12295081967213115,0.11475409836065574,0.13114754098360656,0.13114754098360656,0.13114754098360656
supramarginal-lh,0.12295081967213115,0.10655737704918032,0.13934426229508196,0.12295081967213115,0.11475409836065574,0.13114754098360656,0.13114754098360656,0.13114754098360656
