,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.15714285714285714,0.17142857142857143,0.15714285714285714,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.02857142857142857
inferiorparietal-rh,0.15714285714285714,0.17142857142857143,0.15714285714285714,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.02857142857142857
parsopercularis-lh,0.15714285714285714,0.17142857142857143,0.15714285714285714,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.02857142857142857
postcentral-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.12698412698412698,0.12698412698412698,0.14285714285714285,0.14285714285714285,0.031746031746031744
precentral-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.12698412698412698,0.12698412698412698,0.14285714285714285,0.14285714285714285,0.031746031746031744
rostralmiddlefrontal-lh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.13636363636363635,0.13636363636363635,0.030303030303030304
superiorparietal-lh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.13636363636363635,0.13636363636363635,0.030303030303030304
supramarginal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043
