,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1935483870967742,0.16129032258064516,0.08870967741935484,0.12096774193548387,0.12096774193548387,0.11290322580645161,0.11290322580645161,0.08870967741935484
inferiorparietal-rh,0.1144578313253012,0.1927710843373494,0.06626506024096386,0.1686746987951807,0.0963855421686747,0.08433734939759036,0.13855421686746988,0.13855421686746988
parsopercularis-lh,0.13924050632911392,0.1518987341772152,0.25316455696202533,0.10126582278481013,0.10126582278481013,0.11392405063291139,0.11392405063291139,0.02531645569620253
postcentral-lh,0.08982035928143713,0.16766467065868262,0.05389221556886228,0.2275449101796407,0.09580838323353294,0.07784431137724551,0.1377245508982036,0.1497005988023952
precentral-lh,0.13274336283185842,0.1592920353982301,0.07964601769911504,0.1504424778761062,0.1415929203539823,0.11504424778761062,0.12389380530973451,0.09734513274336283
rostralmiddlefrontal-lh,0.16037735849056603,0.1509433962264151,0.09433962264150944,0.12264150943396226,0.12264150943396226,0.1320754716981132,0.1320754716981132,0.08490566037735849
superiorparietal-lh,0.11188811188811189,0.17482517482517482,0.06993006993006994,0.16783216783216784,0.0979020979020979,0.09090909090909091,0.16083916083916083,0.1258741258741259
supramarginal-lh,0.09302325581395349,0.17829457364341086,0.023255813953488372,0.21705426356589147,0.08527131782945736,0.06201550387596899,0.13178294573643412,0.20930232558139536
