,bankssts-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.5276595744680851,0.0,0.05425531914893617,0.1797872340425532,0.018085106382978722,0.09574468085106383,0.12446808510638298,0.0
cuneus-lh,0.0,0.7513966480446927,0.11871508379888268,0.0,0.0,0.07262569832402235,0.023743016759776536,0.0335195530726257
frontalpole-lh,0.04722222222222222,0.08055555555555556,0.5518518518518518,0.05462962962962963,0.027777777777777776,0.08888888888888889,0.1398148148148148,0.009259259259259259
frontalpole-rh,0.14261603375527426,0.0,0.05147679324894515,0.4540084388185654,0.12658227848101267,0.10042194092827005,0.0970464135021097,0.027848101265822784
parahippocampal-rh,0.024054982817869417,0.0,0.032073310423825885,0.1764032073310424,0.6586483390607102,0.013745704467353952,0.06529209621993128,0.029782359679266894
rostralanteriorcingulate-lh,0.07255520504731862,0.04258675078864353,0.07570977917981073,0.08911671924290221,0.00946372239747634,0.4668769716088328,0.21293375394321767,0.030757097791798107
rostralanteriorcingulate-rh,0.08582089552238806,0.011194029850746268,0.10597014925373134,0.07835820895522388,0.041044776119402986,0.19850746268656716,0.44402985074626866,0.03507462686567164
temporalpole-rh,0.0,0.03409090909090909,0.011363636363636364,0.046875,0.036931818181818184,0.05113636363636364,0.06392045454545454,0.7556818181818182
