,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-rh,paracentral-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.1360369609856263,0.12422997946611909,0.1273100616016427,0.12987679671457905,0.11858316221765913,0.11498973305954825,0.11806981519507187,0.1309034907597536
lateraloccipital-rh,0.12538226299694188,0.13710499490316005,0.12028542303771661,0.13710499490316005,0.1162079510703364,0.12130479102956167,0.11416921508664628,0.12844036697247707
medialorbitofrontal-rh,0.13266384778012685,0.12156448202959831,0.13054968287526428,0.1263213530655391,0.12156448202959831,0.11839323467230443,0.12050739957716702,0.1284355179704017
paracentral-rh,0.12866368604073522,0.13065076999503228,0.12170889220069547,0.13909587680079483,0.11525086934923001,0.11723795330352707,0.11525086934923001,0.13214108296075508
pericalcarine-rh,0.12702702702702703,0.12,0.12594594594594594,0.12432432432432433,0.12756756756756757,0.12378378378378378,0.1254054054054054,0.12594594594594594
rostralanteriorcingulate-lh,0.12312633832976445,0.12419700214132762,0.12259100642398287,0.12740899357601712,0.12580299785867238,0.1279443254817987,0.12366167023554604,0.1252676659528908
rostralanteriorcingulate-rh,0.12249208025343189,0.11510031678986272,0.12143611404435058,0.11985216473072861,0.12143611404435058,0.1187961985216473,0.15997888067581836,0.12090813093980993
superiorparietal-rh,0.1328954017180394,0.12531581606872158,0.1258211217786761,0.13239009600808488,0.11773623041940375,0.11622031328954018,0.11571500757958565,0.13390601313794845
