,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.1630901287553648,0.1356223175965665,0.11072961373390558,0.12017167381974249,0.019742489270386267,0.16051502145922747,0.1407725321888412,0.14935622317596567
frontalpole-rh,0.10983050847457627,0.15796610169491526,0.12338983050847457,0.13559322033898305,0.01830508474576271,0.14711864406779662,0.1511864406779661,0.15661016949152542
isthmuscingulate-rh,0.10306845003933911,0.14240755310778913,0.15184893784421716,0.15499606608969316,0.020456333595594022,0.13926042486231313,0.13611329661683713,0.15184893784421716
lateraloccipital-rh,0.1014799154334038,0.14094432699083861,0.13883016208597604,0.16279069767441862,0.019027484143763214,0.14376321353065538,0.13601127554615927,0.15715292459478505
parahippocampal-rh,0.10040160642570281,0.11646586345381527,0.11244979919678715,0.11646586345381527,0.23694779116465864,0.08835341365461848,0.13253012048192772,0.0963855421686747
pericalcarine-rh,0.12002567394094994,0.13543003851091143,0.10975609756097561,0.12836970474967907,0.012836970474967908,0.20025673940949937,0.13478818998716302,0.15853658536585366
rostralanteriorcingulate-rh,0.11374407582938388,0.15165876777251186,0.11645226811103589,0.13202437373053486,0.02098849018280298,0.14624238320920785,0.16452268111035884,0.15436696005416384
superiorparietal-rh,0.11181702668360864,0.14421855146124524,0.11880559085133419,0.13786531130876747,0.01397712833545108,0.16010165184243966,0.1423125794155019,0.17090216010165185
