,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.2967595224559409,0.08982376350198977,0.1642978965321205,0.07959067652075043,0.047754405912450254,0.10631040363843093,0.11654349061967027,0.09891984081864696
frontalpole-rh,0.10983050847457627,0.15796610169491526,0.12338983050847457,0.13559322033898305,0.01830508474576271,0.14711864406779662,0.1511864406779661,0.15661016949152542
isthmuscingulate-rh,0.17209834190966267,0.10348770726129217,0.2550028587764437,0.1126357918810749,0.026300743281875358,0.10120068610634649,0.11892510005717553,0.11034877072612921
lateraloccipital-rh,0.1014799154334038,0.14094432699083861,0.13883016208597604,0.16279069767441862,0.019027484143763214,0.14376321353065538,0.13601127554615927,0.15715292459478505
parahippocampal-rh,0.09330143540669857,0.034688995215311005,0.05263157894736842,0.034688995215311005,0.6602870813397129,0.02631578947368421,0.06937799043062201,0.028708133971291867
pericalcarine-rh,0.12002567394094994,0.13543003851091143,0.10975609756097561,0.12836970474967907,0.012836970474967908,0.20025673940949937,0.13478818998716302,0.15853658536585366
rostralanteriorcingulate-rh,0.12730627306273062,0.13776137761377613,0.12484624846248463,0.11992619926199262,0.03690036900369004,0.13284132841328414,0.18019680196801968,0.14022140221402213
superiorparietal-rh,0.11181702668360864,0.14421855146124524,0.11880559085133419,0.13786531130876747,0.01397712833545108,0.16010165184243966,0.1423125794155019,0.17090216010165185
