,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.03519061583577713,0.02932551319648094,0.0,0.0,0.02346041055718475,0.02932551319648094,0.02346041055718475,0.0,0.03812316715542522,0.0,0.03812316715542522,0.0,0.020527859237536656,0.0,0.0,0.03812316715542522,0.0,0.0,0.0,0.0,0.017595307917888565,0.03225806451612903,0.02932551319648094,0.03812316715542522,0.0,0.03812316715542522,0.017595307917888565,0.03812316715542522,0.0,0.02346041055718475,0.0,0.03225806451612903,0.0,0.0,0.0,0.020527859237536656,0.002932551319648094,0.008797653958944282,0.03812316715542522,0.03519061583577713,0.011730205278592375,0.0,0.03519061583577713,0.02932551319648094,0.0,0.020527859237536656,0.0,0.03812316715542522,0.026392961876832845,0.026392961876832845,0.02932551319648094,0.03519061583577713,0.0,0.0,0.0,0.03225806451612903,0.011730205278592375,0.017595307917888565,0.0,0.03812316715542522
F3,0.01729559748427673,0.0440251572327044,0.0,0.0,0.02830188679245283,0.0440251572327044,0.025157232704402517,0.0,0.04559748427672956,0.0,0.03773584905660377,0.0,0.0110062893081761,0.0,0.0,0.04245283018867924,0.0,0.0,0.0,0.0,0.006289308176100629,0.025157232704402517,0.0440251572327044,0.02358490566037736,0.0,0.040880503144654086,0.006289308176100629,0.04716981132075472,0.0,0.012578616352201259,0.0,0.03773584905660377,0.0,0.0,0.0,0.0110062893081761,0.0,0.0015723270440251573,0.040880503144654086,0.01729559748427673,0.006289308176100629,0.0,0.04716981132075472,0.03930817610062893,0.0,0.0110062893081761,0.0,0.04716981132075472,0.036163522012578615,0.029874213836477988,0.04559748427672956,0.04716981132075472,0.0,0.0,0.0,0.04716981132075472,0.006289308176100629,0.009433962264150943,0.0,0.01729559748427673
F7,0.0,0.0,0.06872370266479663,0.0,0.0,0.0,0.0,0.07152875175315568,0.0,0.033660589060308554,0.0,0.04207573632538569,0.0,0.047685834502103785,0.030855539971949508,0.0,0.005610098176718092,0.07012622720897616,0.04488078541374474,0.06591865357643759,0.008415147265077139,0.0,0.0,0.004207573632538569,0.043478260869565216,0.0,0.0182328190743338,0.0,0.0,0.0,0.047685834502103785,0.0,0.029453015427769985,0.025245441795231416,0.0546984572230014,0.0,0.015427769985974754,0.012622720897615708,0.0,0.0,0.0,0.04488078541374474,0.0,0.0,0.023842917251051893,0.0,0.07012622720897616,0.0,0.0,0.0,0.0,0.0,0.029453015427769985,0.0364656381486676,0.011220196353436185,0.0,0.0,0.0,0.043478260869565216,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.01991150442477876,0.0420353982300885,0.0,0.0,0.03761061946902655,0.0420353982300885,0.035398230088495575,0.0,0.0420353982300885,0.0,0.030973451327433628,0.0,0.015486725663716814,0.0,0.0,0.03761061946902655,0.0,0.0,0.0,0.0,0.004424778761061947,0.028761061946902654,0.0420353982300885,0.01991150442477876,0.0,0.035398230088495575,0.004424778761061947,0.0420353982300885,0.0,0.017699115044247787,0.0,0.035398230088495575,0.0,0.0,0.0,0.015486725663716814,0.0,0.0,0.035398230088495575,0.01991150442477876,0.008849557522123894,0.0,0.0420353982300885,0.0420353982300885,0.0,0.015486725663716814,0.0,0.0420353982300885,0.0420353982300885,0.03761061946902655,0.0420353982300885,0.0420353982300885,0.0,0.0,0.0,0.0420353982300885,0.00663716814159292,0.01327433628318584,0.0,0.01991150442477876
FC1,0.0171606864274571,0.0452418096723869,0.0,0.0,0.028081123244929798,0.0452418096723869,0.0249609984399376,0.0,0.0452418096723869,0.0,0.0374414976599064,0.0,0.0109204368174727,0.0,0.0,0.0421216848673947,0.0,0.0,0.0,0.0,0.0062402496099844,0.0249609984399376,0.0436817472698908,0.0234009360374415,0.0,0.0405616224648986,0.0062402496099844,0.046801872074883,0.0,0.0124804992199688,0.0,0.0374414976599064,0.0,0.0,0.0,0.0109204368174727,0.0,0.0015600624024961,0.0405616224648986,0.0171606864274571,0.0062402496099844,0.0,0.0483619344773791,0.0390015600624025,0.0,0.0109204368174727,0.0,0.046801872074883,0.0358814352574103,0.029641185647425898,0.046801872074883,0.046801872074883,0.0,0.0,0.0,0.0483619344773791,0.0062402496099844,0.0093603744149766,0.0,0.0171606864274571
C3,0.021176470588235293,0.04,0.0,0.0,0.03529411764705882,0.04,0.03529411764705882,0.0,0.04,0.0,0.03294117647058824,0.0,0.01647058823529412,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.004705882352941176,0.03058823529411765,0.04,0.021176470588235293,0.0,0.03764705882352941,0.004705882352941176,0.04,0.0,0.018823529411764704,0.0,0.03764705882352941,0.0,0.0,0.0,0.01647058823529412,0.0,0.0,0.03764705882352941,0.021176470588235293,0.009411764705882352,0.0,0.04,0.04,0.0,0.01647058823529412,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.007058823529411765,0.01411764705882353,0.0,0.021176470588235293
T7,0.0,0.0,0.06606217616580311,0.0,0.0,0.0,0.0,0.07772020725388601,0.0,0.03238341968911917,0.0,0.04145077720207254,0.0,0.046632124352331605,0.02849740932642487,0.0,0.007772020725388601,0.07253886010362694,0.04145077720207254,0.06217616580310881,0.010362694300518135,0.0,0.0,0.006476683937823834,0.042746113989637305,0.0,0.019430051813471502,0.0,0.0,0.0,0.046632124352331605,0.0,0.027202072538860103,0.025906735751295335,0.05310880829015544,0.0,0.01683937823834197,0.014248704663212436,0.0,0.0,0.0,0.04404145077720207,0.0,0.0,0.02461139896373057,0.0,0.07512953367875648,0.0,0.0,0.0,0.0,0.0,0.027202072538860103,0.03367875647668394,0.012953367875647668,0.0,0.0,0.0,0.042746113989637305,0.0
TP9,0.01702127659574468,0.03687943262411347,0.0,0.0,0.02269503546099291,0.03687943262411347,0.02269503546099291,0.0,0.04964539007092199,0.0,0.04539007092198582,0.0,0.009929078014184398,0.0,0.0,0.05106382978723404,0.0,0.0,0.0,0.0,0.009929078014184398,0.02269503546099291,0.03687943262411347,0.03404255319148936,0.0,0.04964539007092199,0.009929078014184398,0.04964539007092199,0.0,0.011347517730496455,0.0,0.03404255319148936,0.0,0.0,0.0,0.009929078014184398,0.0028368794326241137,0.005673758865248227,0.04964539007092199,0.01702127659574468,0.005673758865248227,0.0,0.04539007092198582,0.03404255319148936,0.0,0.009929078014184398,0.0,0.0524822695035461,0.031205673758865248,0.02695035460992908,0.03971631205673759,0.04397163120567376,0.0,0.0,0.0,0.04113475177304964,0.005673758865248227,0.00851063829787234,0.0,0.019858156028368795
CP5,0.0,0.0,0.0499001996007984,0.0,0.0,0.0,0.0,0.0499001996007984,0.0,0.04790419161676647,0.0,0.0499001996007984,0.0,0.0499001996007984,0.03792415169660679,0.0,0.007984031936127744,0.0499001996007984,0.04590818363273453,0.0499001996007984,0.011976047904191617,0.0,0.0,0.005988023952095809,0.0499001996007984,0.0,0.02594810379241517,0.0,0.0,0.0,0.0499001996007984,0.0,0.029940119760479042,0.03592814371257485,0.0499001996007984,0.0,0.021956087824351298,0.017964071856287425,0.0,0.0,0.0,0.0499001996007984,0.0,0.0,0.033932135728542916,0.0,0.0499001996007984,0.0,0.0,0.0,0.0,0.0,0.023952095808383235,0.03792415169660679,0.015968063872255488,0.0,0.0,0.0,0.0499001996007984,0.0
