,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
frontalpole-rh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139
insula-rh,0.11363636363636363,0.125,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.10227272727272728
lateralorbitofrontal-rh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.11904761904761904,0.10714285714285714
medialorbitofrontal-rh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.11904761904761904,0.10714285714285714
pericalcarine-lh,0.11363636363636363,0.125,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.10227272727272728
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
