,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.14285714285714285,0.11904761904761904,0.09523809523809523,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.16666666666666666
frontalpole-rh,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.12195121951219512,0.12195121951219512,0.0975609756097561,0.14634146341463414,0.14634146341463414
insula-rh,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105
lateralorbitofrontal-rh,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.12195121951219512,0.12195121951219512,0.0975609756097561,0.14634146341463414,0.14634146341463414
medialorbitofrontal-rh,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.12195121951219512,0.12195121951219512,0.0975609756097561,0.14634146341463414,0.14634146341463414
pericalcarine-lh,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105
rostralanteriorcingulate-rh,0.14285714285714285,0.11904761904761904,0.09523809523809523,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.16666666666666666
superiorparietal-rh,0.14285714285714285,0.11904761904761904,0.09523809523809523,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.16666666666666666
