subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S42,Sess02,MOTOR_EXECUTION-LEFT,0.8843739733425036,1.0000000000000013,0.7993853924845515,1.0050114716412795,bootstrap,subcritical,hrfwin_lf_mayer
S42,Sess02,MOTOR_EXECUTION-RIGHT,0.9766710306434977,1.0000000000000004,0.8937107561243378,1.0660797040341237,bootstrap,critical,hrfwin_lf_mayer
S42,Sess02,MOTOR_IMAGERY-LEFT,0.9879961385435545,1.0,0.8947684149142507,1.098985582085628,bootstrap,critical,hrfwin_lf_mayer
S42,Sess02,MOTOR_IMAGERY-RIGHT,0.9405989997319297,1.0000000000000018,0.7964019877216975,1.153028851698964,bootstrap,subcritical,hrfwin_lf_mayer
S42,Sess02,MOTOR_EXECUTION,0.9305225019930006,1.0000000000000009,0.8465480743044447,1.0355455878377016,bootstrap,subcritical,hrfwin_lf_mayer
S42,Sess02,MOTOR_IMAGERY,0.9642975691377421,1.0000000000000009,0.8455852013179741,1.126007216892296,bootstrap,critical,hrfwin_lf_mayer
S42,Sess02,LEFT,0.936185055943029,1.0000000000000007,0.8470769036994011,1.0519985268634537,bootstrap,subcritical,hrfwin_lf_mayer
S42,Sess02,RIGHT,0.9586350151877137,1.000000000000001,0.8450563719230176,1.1095542778665437,bootstrap,critical,hrfwin_lf_mayer
S42,Sess02,LEFT_vs_RIGHT,-0.022449959244684625,0.0,-0.26247737416714256,0.2069421549404361,bootstrap,delta,hrfwin_lf_mayer
S42,Sess02,IMAGERY_vs_EXECUTION,0.033775067144741544,0.0,-0.18996038651972746,0.27945914258785143,bootstrap,delta,hrfwin_lf_mayer
S42,Sess02,ME_LEFT_vs_ME_RIGHT,-0.09229705730099413,0.0,-0.2666943115495721,0.11130071551694165,bootstrap,delta,hrfwin_lf_mayer
S42,Sess02,MI_LEFT_vs_MI_RIGHT,0.04739713881162477,0.0,-0.2582604367847132,0.30258359436393056,bootstrap,delta,hrfwin_lf_mayer
