,Fz,Fp2,AF7,AFz,F5,F6,AF8,AF4
Fz,0.3224932249322493,0.011614401858304297,0.012001548586914441,0.01316298877274487,0.22028648857917152,0.21680216802168023,0.05420054200542006,0.1494386372435153
Fp2,0.013451191391237509,0.30092236740968487,0.2382782475019216,0.22713297463489623,0.009607993850883935,0.008839354342813221,0.17986164488854728,0.021906225980015372
AF7,0.015261044176706828,0.24819277108433735,0.3152610441767068,0.23694779116465864,0.008835341365461847,0.002811244979919679,0.1389558232931727,0.033734939759036145
AFz,0.014569000404694455,0.2395791177660866,0.23917442331040065,0.3006879805746661,0.021853500607041682,0.00971266693646297,0.1558073654390935,0.018615944961554026
F5,0.1981534090909091,0.009232954545454546,0.00887784090909091,0.01953125,0.3132102272727273,0.26526988636363635,0.04971590909090909,0.13600852272727273
F6,0.20043731778425655,0.007653061224489796,0.0018221574344023323,0.009110787172011662,0.27405247813411077,0.31158892128279886,0.04846938775510204,0.14686588921282798
AF8,0.0587515299877601,0.19175846593227255,0.1415748674010608,0.15789473684210525,0.058343533251733984,0.058343533251733984,0.31619747042023666,0.017135862913096694
AF4,0.19262899262899263,0.02800982800982801,0.03832923832923833,0.019656019656019656,0.19066339066339066,0.2049140049140049,0.02407862407862408,0.3017199017199017
