,Fz,Fp2,AF7,AFz,F5,F6,AF8,AF4
Fz,0.3584905660377358,0.0,0.20754716981132076,0.0,0.0,0.0,0.05660377358490566,0.37735849056603776
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.09848484848484848,0.0,0.3712121212121212,0.2196969696969697,0.16666666666666666,0.030303030303030304,0.0,0.11363636363636363
AFz,0.017857142857142856,0.0,0.2857142857142857,0.3392857142857143,0.2767857142857143,0.05357142857142857,0.0,0.026785714285714284
F5,0.0,0.0,0.2604166666666667,0.34375,0.3229166666666667,0.0625,0.0,0.010416666666666666
F6,0.0,0.0,0.15625,0.28125,0.28125,0.25,0.03125,0.0
AF8,0.013513513513513514,0.0,0.0,0.013513513513513514,0.013513513513513514,0.04054054054054054,0.5945945945945946,0.32432432432432434
AF4,0.16260162601626016,0.0,0.0975609756097561,0.008130081300813009,0.0,0.0,0.22764227642276422,0.5040650406504065
