,FC1,T7,TP9,FC2,Fp2,AF7,AF3,AF8
FC1,0.3655913978494624,0.17204301075268819,0.25806451612903225,0.10752688172043011,0.010752688172043012,0.053763440860215055,0.0,0.03225806451612903
T7,0.19718309859154928,0.2676056338028169,0.07042253521126761,0.2112676056338028,0.08450704225352113,0.14084507042253522,0.028169014084507043,0.0
TP9,0.3253012048192771,0.08433734939759036,0.46987951807228917,0.012048192771084338,0.0,0.0,0.0,0.10843373493975904
FC2,0.125,0.203125,0.0,0.25,0.140625,0.203125,0.078125,0.0
Fp2,0.0,0.024096385542168676,0.0,0.04216867469879518,0.3614457831325301,0.3433734939759036,0.18072289156626506,0.04819277108433735
AF7,0.016483516483516484,0.04395604395604396,0.0,0.06043956043956044,0.33516483516483514,0.34615384615384615,0.16483516483516483,0.03296703296703297
AF3,0.0,0.0,0.0,0.030927835051546393,0.30927835051546393,0.29896907216494845,0.29896907216494845,0.061855670103092786
AF8,0.0851063829787234,0.0,0.2553191489361702,0.0,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.3617021276595745
