,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,parsopercularis-lh,parsorbitalis-rh,temporalpole-lh
entorhinal-lh,0.6417910447761194,0.0,0.0,0.05970149253731343,0.05970149253731343,0.014925373134328358,0.0,0.22388059701492538
frontalpole-lh,0.0,0.8765432098765432,0.0,0.0,0.0,0.12345679012345678,0.0,0.0
frontalpole-rh,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0
fusiform-rh,0.0425531914893617,0.0,0.0,0.5531914893617021,0.40425531914893614,0.0,0.0,0.0
parahippocampal-rh,0.02654867256637168,0.0,0.0,0.35398230088495575,0.6194690265486725,0.0,0.0,0.0
parsopercularis-lh,0.0,0.12631578947368421,0.0,0.0,0.0,0.8736842105263158,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.12658227848101267,0.0,0.0,0.0,0.8734177215189873,0.0
temporalpole-lh,0.2753623188405797,0.0,0.0,0.0,0.0,0.0,0.0,0.7246376811594203
