,bankssts-rh,cuneus-rh,inferiortemporal-lh,isthmuscingulate-rh,medialorbitofrontal-lh,middletemporal-lh,pericalcarine-rh,temporalpole-lh
bankssts-rh,0.6545454545454545,0.07272727272727272,0.06363636363636363,0.0,0.0,0.17272727272727273,0.03636363636363636,0.0
cuneus-rh,0.10084033613445378,0.5882352941176471,0.0,0.15126050420168066,0.0,0.05042016806722689,0.07563025210084033,0.03361344537815126
inferiortemporal-lh,0.08196721311475409,0.0,0.47540983606557374,0.13114754098360656,0.13114754098360656,0.01639344262295082,0.0,0.16393442622950818
isthmuscingulate-rh,0.0,0.2268041237113402,0.061855670103092786,0.44329896907216493,0.05154639175257732,0.010309278350515464,0.041237113402061855,0.16494845360824742
medialorbitofrontal-lh,0.0,0.0,0.125,0.0875,0.575,0.075,0.0,0.1375
middletemporal-lh,0.24468085106382978,0.0425531914893617,0.031914893617021274,0.0,0.07446808510638298,0.6063829787234043,0.0,0.0
pericalcarine-rh,0.023529411764705882,0.10588235294117647,0.0,0.023529411764705882,0.0,0.0,0.8470588235294118,0.0
temporalpole-lh,0.0,0.07058823529411765,0.11764705882352941,0.21176470588235294,0.10588235294117647,0.0,0.0,0.49411764705882355
