,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
inferiorparietal-rh,0.07894736842105263,0.14035087719298245,0.11403508771929824,0.14912280701754385,0.10526315789473684,0.15789473684210525,0.14035087719298245,0.11403508771929824
parstriangularis-rh,0.0891089108910891,0.13861386138613863,0.12871287128712872,0.13861386138613863,0.1188118811881188,0.13861386138613863,0.13861386138613863,0.10891089108910891
rostralmiddlefrontal-rh,0.06521739130434782,0.11594202898550725,0.09420289855072464,0.18115942028985507,0.08695652173913043,0.1956521739130435,0.14492753623188406,0.11594202898550725
superiortemporal-lh,0.09278350515463918,0.13402061855670103,0.13402061855670103,0.13402061855670103,0.12371134020618557,0.13402061855670103,0.13402061855670103,0.1134020618556701
superiortemporal-rh,0.06474820143884892,0.11510791366906475,0.09352517985611511,0.17985611510791366,0.08633093525179857,0.2014388489208633,0.14388489208633093,0.11510791366906475
supramarginal-lh,0.06923076923076923,0.12307692307692308,0.1,0.16923076923076924,0.09230769230769231,0.16923076923076924,0.15384615384615385,0.12307692307692308
supramarginal-rh,0.07758620689655173,0.11206896551724138,0.10344827586206896,0.15517241379310345,0.10344827586206896,0.15517241379310345,0.15517241379310345,0.13793103448275862
