,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.14556962025316456,0.13924050632911392,0.022151898734177215,0.14873417721518986,0.14556962025316456,0.10443037974683544,0.14240506329113925,0.1518987341772152
inferiorparietal-rh,0.13432835820895522,0.15223880597014924,0.020895522388059702,0.13432835820895522,0.14029850746268657,0.12238805970149254,0.14328358208955225,0.15223880597014924
parsopercularis-lh,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539
parstriangularis-rh,0.14556962025316456,0.13924050632911392,0.022151898734177215,0.14873417721518986,0.14556962025316456,0.10443037974683544,0.14240506329113925,0.1518987341772152
rostralmiddlefrontal-rh,0.13196480938416422,0.14076246334310852,0.020527859237536656,0.13196480938416422,0.15249266862170088,0.10850439882697947,0.15542521994134897,0.15835777126099707
superiortemporal-lh,0.11805555555555555,0.14583333333333334,0.024305555555555556,0.11805555555555555,0.13194444444444445,0.1840277777777778,0.1388888888888889,0.1388888888888889
superiortemporal-rh,0.12753623188405797,0.14202898550724638,0.020289855072463767,0.12753623188405797,0.15072463768115943,0.11304347826086956,0.16231884057971013,0.1565217391304348
supramarginal-lh,0.13105413105413105,0.14245014245014245,0.019943019943019943,0.1339031339031339,0.14814814814814814,0.1111111111111111,0.15384615384615385,0.15954415954415954
