,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
inferiorparietal-rh,0.08571428571428572,0.14285714285714285,0.12380952380952381,0.14285714285714285,0.11428571428571428,0.1523809523809524,0.13333333333333333,0.10476190476190476
parstriangularis-rh,0.0891089108910891,0.13861386138613863,0.12871287128712872,0.13861386138613863,0.1188118811881188,0.13861386138613863,0.13861386138613863,0.10891089108910891
rostralmiddlefrontal-rh,0.08571428571428572,0.14285714285714285,0.12380952380952381,0.14285714285714285,0.11428571428571428,0.1523809523809524,0.13333333333333333,0.10476190476190476
superiortemporal-lh,0.09278350515463918,0.13402061855670103,0.13402061855670103,0.13402061855670103,0.12371134020618557,0.13402061855670103,0.13402061855670103,0.1134020618556701
superiortemporal-rh,0.08490566037735849,0.14150943396226415,0.12264150943396226,0.14150943396226415,0.11320754716981132,0.16037735849056603,0.1320754716981132,0.10377358490566038
supramarginal-lh,0.08653846153846154,0.14423076923076922,0.125,0.14423076923076922,0.11538461538461539,0.14423076923076922,0.1346153846153846,0.10576923076923077
supramarginal-rh,0.09782608695652174,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11956521739130435
