,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
bankssts-rh,0.7447368421052631,0.1013157894736842,0.017105263157894738,0.002631578947368421,0.1118421052631579,0.0,0.0,0.02236842105263158
frontalpole-lh,0.11079545454545454,0.6690340909090909,0.02130681818181818,0.026988636363636364,0.004261363636363636,0.036931818181818184,0.03835227272727273,0.09232954545454546
frontalpole-rh,0.013829787234042552,0.014893617021276596,0.5670212765957446,0.18617021276595744,0.0,0.09893617021276596,0.11808510638297873,0.0010638297872340426
medialorbitofrontal-rh,0.005082592121982211,0.026683608640406607,0.21601016518424396,0.48030495552731894,0.02795425667090216,0.08005082592121983,0.11435832274459974,0.04955527318932656
parahippocampal-rh,0.09693251533742331,0.0,0.0,0.02822085889570552,0.6932515337423313,0.049079754601226995,0.05889570552147239,0.0736196319018405
rostralanteriorcingulate-lh,0.0,0.03663003663003663,0.115995115995116,0.07692307692307693,0.04395604395604396,0.48473748473748474,0.20634920634920634,0.03540903540903541
rostralanteriorcingulate-rh,0.0,0.028971028971028972,0.11288711288711288,0.0979020979020979,0.04795204795204795,0.16783216783216784,0.5034965034965035,0.04095904095904096
superiorparietal-lh,0.021794871794871794,0.08205128205128205,0.0,0.05,0.07435897435897436,0.04487179487179487,0.06025641025641026,0.6666666666666666
