,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.1781115879828326,0.1255364806866953,0.16201716738197425,0.15665236051502146,0.17060085836909872,0.06759656652360516,0.13948497854077252
frontalpole-lh,0.0,0.13260340632603407,0.2822384428223844,0.1435523114355231,0.12043795620437957,0.13017031630170317,0.09002433090024331,0.10097323600973236
frontalpole-rh,0.0,0.16361556064073227,0.14302059496567507,0.17391304347826086,0.15217391304347827,0.16132723112128147,0.07208237986270023,0.13386727688787187
paracentral-lh,0.0,0.1668472372697725,0.11592632719393282,0.15276273022751896,0.17118093174431204,0.1733477789815818,0.06608884073672806,0.15384615384615385
paracentral-rh,0.0,0.166497461928934,0.116751269035533,0.15126903553299492,0.15736040609137056,0.19289340101522842,0.06294416243654823,0.15228426395939088
parahippocampal-rh,0.0,0.13232104121475055,0.1561822125813449,0.13665943600867678,0.12581344902386118,0.1301518438177874,0.20824295010845986,0.11062906724511931
rostralanteriorcingulate-rh,0.0,0.15628539071347677,0.10305775764439411,0.14156285390713477,0.16987542468856173,0.17667044167610418,0.0622876557191393,0.19026047565118911
