,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.11464968152866242,0.0,0.06847133757961783,0.11624203821656051,0.05573248407643312,0.0,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687898089171974,0.0,0.012738853503184714,0.01751592356687898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007961783439490446,0.0,0.10668789808917198,0.10191082802547771,0.0,0.10509554140127389,0.0,0.0,0.0,0.0,0.014331210191082803,0.0,0.1178343949044586,0.08121019108280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.050872093023255814,0.0,0.0,0.0,0.0,0.0,0.05232558139534884,0.0,0.0,0.0,0.05232558139534884,0.0,0.0,0.03343023255813953,0.0,0.04941860465116279,0.05232558139534884,0.0,0.0,0.0,0.0,0.05232558139534884,0.0,0.05232558139534884,0.0,0.0,0.05232558139534884,0.04796511627906977,0.03343023255813953,0.0,0.05232558139534884,0.05232558139534884,0.05232558139534884,0.05232558139534884,0.0,0.0,0.0,0.05232558139534884,0.0,0.0,0.05232558139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05232558139534884,0.0,0.0,0.0,0.0,0.05232558139534884,0.0,0.05232558139534884
FC5,0.0,0.10025062656641603,0.0,0.11779448621553884,0.11779448621553884,0.045112781954887216,0.0,0.0,0.0,0.0,0.0,0.020050125313283207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.020050125313283207,0.02756892230576441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012531328320802004,0.0,0.08771929824561403,0.08020050125313283,0.0,0.08521303258145363,0.0,0.0,0.0,0.0,0.022556390977443608,0.0,0.12280701754385964,0.09273182957393483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.10310734463276836,0.0,0.06779661016949153,0.17372881355932204,0.04943502824858757,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059322033898305086,0.0,0.011299435028248588,0.015536723163841809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007062146892655367,0.0,0.09745762711864407,0.09463276836158192,0.0,0.10310734463276836,0.0,0.0,0.0,0.0,0.012711864406779662,0.0,0.12146892655367232,0.07203389830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0967741935483871,0.0,0.056451612903225805,0.0967741935483871,0.0913978494623656,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150537634409,0.0,0.021505376344086023,0.02956989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013440860215053764,0.0,0.0967741935483871,0.08333333333333333,0.0,0.0913978494623656,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0967741935483871,0.09408602150537634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.03519061583577713,0.0,0.0,0.0,0.0,0.0,0.05865102639296188,0.0,0.0,0.0,0.059628543499511244,0.0,0.0,0.022482893450635387,0.0,0.044965786901270774,0.059628543499511244,0.0,0.0,0.0,0.0,0.059628543499511244,0.0,0.059628543499511244,0.0,0.0,0.043010752688172046,0.03421309872922776,0.022482893450635387,0.0,0.043010752688172046,0.05767350928641251,0.059628543499511244,0.059628543499511244,0.0,0.0,0.0,0.059628543499511244,0.0,0.0,0.059628543499511244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059628543499511244,0.0,0.0,0.0,0.0,0.04594330400782014,0.0,0.05571847507331378
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
