,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.2054794520547945,0.2054794520547945,0.1141552511415525,0.0182648401826484,0.1278538812785388,0.1461187214611872,0.182648401826484
parsopercularis-lh,0.0,0.20175438596491227,0.2324561403508772,0.10964912280701754,0.017543859649122806,0.12280701754385964,0.14035087719298245,0.17543859649122806
rostralmiddlefrontal-lh,0.0,0.17391304347826086,0.17391304347826086,0.16666666666666666,0.028985507246376812,0.15217391304347827,0.15217391304347827,0.15217391304347827
rostralmiddlefrontal-rh,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.6984126984126984,0.047619047619047616,0.047619047619047616,0.047619047619047616
superiorparietal-lh,0.0,0.12796208530805686,0.12796208530805686,0.10426540284360189,0.018957345971563982,0.23222748815165878,0.22274881516587677,0.16587677725118483
superiorparietal-rh,0.0,0.13656387665198239,0.13656387665198239,0.09691629955947137,0.01762114537444934,0.21585903083700442,0.22466960352422907,0.17180616740088106
supramarginal-rh,0.0,0.17256637168141592,0.17256637168141592,0.09734513274336283,0.017699115044247787,0.1592920353982301,0.17699115044247787,0.20353982300884957
