,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.1590909090909091,0.06818181818181818,0.18181818181818182,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.0
caudalmiddlefrontal-rh,0.15,0.1,0.15,0.15,0.15,0.15,0.15,0.0
postcentral-lh,0.13559322033898305,0.05084745762711865,0.1864406779661017,0.1694915254237288,0.15254237288135594,0.1694915254237288,0.13559322033898305,0.0
precentral-lh,0.13559322033898305,0.05084745762711865,0.1864406779661017,0.1694915254237288,0.15254237288135594,0.1694915254237288,0.13559322033898305,0.0
rostralmiddlefrontal-lh,0.16,0.06,0.18,0.16,0.16,0.16,0.12,0.0
rostralmiddlefrontal-rh,0.13559322033898305,0.05084745762711865,0.1864406779661017,0.1694915254237288,0.15254237288135594,0.1694915254237288,0.13559322033898305,0.0
superiortemporal-lh,0.14285714285714285,0.061224489795918366,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.14285714285714285,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
