,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.2485207100591716,0.10650887573964497,0.14201183431952663,0.1301775147928994,0.13609467455621302,0.1242603550295858,0.10059171597633136,0.011834319526627219
caudalmiddlefrontal-rh,0.1484375,0.1875,0.140625,0.1328125,0.140625,0.125,0.125,0.0
postcentral-lh,0.10441767068273092,0.07630522088353414,0.20080321285140562,0.19678714859437751,0.10843373493975904,0.1285140562248996,0.17670682730923695,0.008032128514056224
precentral-lh,0.10266159695817491,0.07604562737642585,0.19391634980988592,0.20532319391634982,0.11026615969581749,0.12547528517110265,0.17870722433460076,0.0076045627376425855
rostralmiddlefrontal-lh,0.1330049261083744,0.09359605911330049,0.13793103448275862,0.12807881773399016,0.2315270935960591,0.1724137931034483,0.10344827586206896,0.0
rostralmiddlefrontal-rh,0.11616161616161616,0.07575757575757576,0.16666666666666666,0.15656565656565657,0.16666666666666666,0.18686868686868688,0.13131313131313133,0.0
superiortemporal-lh,0.09216589861751152,0.08755760368663594,0.18433179723502305,0.1935483870967742,0.10138248847926268,0.11981566820276497,0.21658986175115208,0.004608294930875576
supramarginal-lh,0.06521739130434782,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.06521739130434782,0.6956521739130435
