,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13793103448275862,0.10344827586206896,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.0
caudalmiddlefrontal-rh,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0
postcentral-lh,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0
rostralmiddlefrontal-lh,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0
rostralmiddlefrontal-rh,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0
superiortemporal-lh,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0
superiortemporal-rh,0.13793103448275862,0.10344827586206896,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
