,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2540983606557377,0.05737704918032787,0.14754098360655737,0.09836065573770492,0.10655737704918032,0.16393442622950818,0.13114754098360656,0.040983606557377046
caudalmiddlefrontal-rh,0.045,0.19,0.175,0.135,0.16,0.14,0.135,0.02
postcentral-lh,0.0707395498392283,0.10932475884244373,0.1864951768488746,0.15434083601286175,0.1639871382636656,0.15434083601286175,0.1414790996784566,0.01929260450160772
rostralmiddlefrontal-lh,0.050980392156862744,0.10196078431372549,0.17254901960784313,0.21568627450980393,0.1607843137254902,0.1450980392156863,0.12941176470588237,0.023529411764705882
rostralmiddlefrontal-rh,0.0625,0.109375,0.1640625,0.1640625,0.2109375,0.140625,0.1328125,0.015625
superiortemporal-lh,0.08627450980392157,0.10196078431372549,0.17647058823529413,0.1411764705882353,0.14901960784313725,0.18823529411764706,0.1411764705882353,0.01568627450980392
superiortemporal-rh,0.08333333333333333,0.0946969696969697,0.17803030303030304,0.13257575757575757,0.14393939393939395,0.1553030303030303,0.1893939393939394,0.022727272727272728
supramarginal-lh,0.04838709677419355,0.08064516129032258,0.0967741935483871,0.08064516129032258,0.06451612903225806,0.04838709677419355,0.0967741935483871,0.4838709677419355
