,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1935483870967742,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.0
caudalmiddlefrontal-rh,0.15625,0.125,0.125,0.15625,0.15625,0.125,0.15625,0.0
postcentral-lh,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.10810810810810811,0.16216216216216217,0.0
precentral-lh,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.17777777777777778,0.15555555555555556,0.1111111111111111,0.17777777777777778,0.0
rostralmiddlefrontal-rh,0.1891891891891892,0.10810810810810811,0.10810810810810811,0.13513513513513514,0.16216216216216217,0.13513513513513514,0.16216216216216217,0.0
superiortemporal-lh,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
superiortemporal-rh,0.16666666666666666,0.11904761904761904,0.11904761904761904,0.14285714285714285,0.16666666666666666,0.11904761904761904,0.16666666666666666,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
