,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.20422535211267606,0.07746478873239436,0.1267605633802817,0.13380281690140844,0.14788732394366197,0.14788732394366197,0.13380281690140844,0.028169014084507043
caudalmiddlefrontal-rh,0.112,0.272,0.128,0.112,0.136,0.136,0.104,0.0
postcentral-lh,0.07368421052631578,0.056140350877192984,0.18596491228070175,0.16842105263157894,0.16842105263157894,0.1824561403508772,0.1649122807017544,0.0
precentral-lh,0.07317073170731707,0.05226480836236934,0.18815331010452963,0.18118466898954705,0.16376306620209058,0.17421602787456447,0.1672473867595819,0.0
rostralmiddlefrontal-rh,0.09274193548387097,0.06048387096774194,0.1693548387096774,0.15725806451612903,0.20161290322580644,0.17338709677419356,0.14516129032258066,0.0
superiortemporal-lh,0.07749077490774908,0.04797047970479705,0.17712177121771217,0.16605166051660517,0.17343173431734318,0.1992619926199262,0.15867158671586715,0.0
superiortemporal-rh,0.08679245283018867,0.04905660377358491,0.17735849056603772,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.17735849056603772,0.0
supramarginal-lh,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487
